gene	region	logFC_DEG	logCPM_DEG	LR	PValue_DEG	padj	logFC_DTR	logCPM_DTR	F	PValue_DTR	FDR	DTR_direction
HELPU_003157	jcf7180000392528_99601_100200	-1.30665694518093	4.37610591029373	8.38280102775565	0.00378788211088776	0.0379244153084791	1.11505229133329	3.1643150206814	10.2845134060351	0.00441579166709651	0.0463397920475493	DTR_Mup
HELPU_003261	jcf7180000347526_125701_125800	-1.84738065035023	9.04191072635101	11.0777712273939	0.000873687496964139	0.0133074947841499	-6.2586458567269	-0.649801304057466	12.2152672106403	0.00257899205069926	0.0336335180123679	DTR_Mdw
HELPU_003283	jcf7180000392412_60901_61100	0.492953633962678	6.4741067485934	9.77587975387911	0.00176816096986727	0.0221839658713667	1.22302432473916	0.569442613408695	10.5510170300897	0.00485095022291443	0.0490031482970066	DTR_Mup
HELPU_003287	jcf7180000392412_185001_185300	1.2459469631786	3.31066583819778	8.36723056254236	0.00382047393513908	0.0381094019007878	2.46431414238337	0.0465099362934682	11.0728533370796	0.00335087951108291	0.0393586707737645	DTR_Mup
HELPU_003287	jcf7180000392412_184201_184500	1.2459469631786	3.31066583819778	8.36723056254236	0.00382047393513908	0.0381094019007878	3.52020367931164	0.324149803226785	10.6065682128205	0.0039423828195495	0.0432861150709206	DTR_Mup
HELPU_003357	jcf7180000392949_182101_182600	0.729025221173265	5.81210851920909	9.87390102791422	0.00167639696164403	0.0213975621529471	-5.18417856561011	3.04212864611953	61.463037863205	1.57198819534388e-07	0.00015798591678167	DTR_Mdw
HELPU_003360	jcf7180000392949_210101_210700	2.63175589111971	1.22098216947283	11.7866720154912	0.000596562869497929	0.0102057086306906	1.68634257307132	1.79865090410376	22.9898152926598	0.000109562180520547	0.00549878512002082	DTR_Mup
HELPU_003360	jcf7180000392949_205401_205500	2.63175589111971	1.22098216947283	11.7866720154912	0.000596562869497929	0.0102057086306906	6.39564363877436	-0.283374266780371	21.3935243060208	0.000240461834379411	0.00863154707753665	DTR_Mup
HELPU_003360	jcf7180000392949_206101_206300	2.63175589111971	1.22098216947283	11.7866720154912	0.000596562869497929	0.0102057086306906	1.72770100777285	1.87884403484256	25.695258175762	5.81893215904336e-05	0.00384919002660119	DTR_Mup
HELPU_003360	jcf7180000392949_209601_210000	2.63175589111971	1.22098216947283	11.7866720154912	0.000596562869497929	0.0102057086306906	1.63574612172124	2.31289662369026	11.14385681198	0.00326977159457313	0.0387891380270958	DTR_Mup
HELPU_003373	jcf7180000420472_297201_297300	-1.38156128382461	4.68573429366566	16.5101282791098	4.83908899963675e-05	0.00157045207158508	3.32219879493792	0.567846609646044	19.6487098263453	0.000254992380040068	0.00889296268399686	DTR_Mup
HELPU_003575	jcf7180000417128_359801_359900	-1.50795096831903	4.57351946371811	22.0520410501634	2.65357369253752e-06	0.000153672859530026	1.67778498966726	0.670206297515334	10.6990686416379	0.00381639267750655	0.0424887777485708	DTR_Mup
HELPU_003851	jcf7180000347577_124101_124300	1.08667142209974	4.96323786734344	13.6504857004826	0.000220184357060483	0.00497052538273314	1.1666226570837	1.22084707308979	14.1409231563982	0.00122630359927724	0.021798930102991	DTR_Mup
HELPU_003937	jcf7180000347389_82001_82100	0.685196369065608	7.20050965857656	8.99777772939144	0.00270308101280622	0.0296922216614485	2.93347551697471	-0.194264432559535	10.2196046358499	0.00473988639097115	0.0483067821062005	DTR_Mup
HELPU_003954	jcf7180000392500_59201_59300	-1.61420889853116	4.38277999606416	15.6581858917553	7.58834120472707e-05	0.00224892086807002	5.80039397188181	-0.262436799367314	11.35376820105	0.00501118414871105	0.0499595698629607	DTR_Mup
HELPU_004102	jcf7180000417112_67101_67300	2.32532922907501	3.64984870046768	17.2210557505483	3.32728118065524e-05	0.00117083462874662	-8.44173920300874	3.86075685543087	12.6077100817704	0.00200078109151044	0.0289022133224283	DTR_Mdw
HELPU_004102	jcf7180000417112_68301_68600	2.32532922907501	3.64984870046768	17.2210557505483	3.32728118065524e-05	0.00117083462874662	1.66669839342794	2.1909323029358	10.4061350664589	0.00423152985122777	0.045178421820202	DTR_Mup
HELPU_004129	jcf7180000347322_162701_163000	-1.16646405898483	4.03234588516028	16.8484536365079	4.04863034330154e-05	0.00136739120881992	1.57799992252009	2.16628403949524	20.9428170552694	0.000182006091971867	0.00733522752626184	DTR_Mup
HELPU_004227	jcf7180000347339_65201_65300	1.49927736309606	5.7213219691868	11.4618752053933	0.000710385804056455	0.0114591662821666	1.81716397038347	0.0903228183424463	10.3142521611099	0.00436927918456633	0.0460752462375858	DTR_Mup
HELPU_004311	jcf7180000347548_206601_207000	-3.12089957564528	4.45141987098206	12.9046784716916	0.000327761833261843	0.00669786619118247	5.47082801249659	3.00043415608459	31.7204260230357	1.62682653402376e-05	0.00191482510869691	DTR_Mup
HELPU_004340	jcf7180000347490_104701_104800	-0.952396454177402	5.46265200778612	8.38310051889323	0.00378725800115919	0.0379244153084791	1.54051520065661	2.02991100489681	15.3506016780663	0.000849222408267496	0.0175643411891227	DTR_Mup
HELPU_004340	jcf7180000347490_104501_104600	-0.952396454177402	5.46265200778612	8.38310051889323	0.00378725800115919	0.0379244153084791	1.83532943864706	0.45589427988749	10.2962325613966	0.00439970524301348	0.0462511852830482	DTR_Mup
HELPU_004340	jcf7180000347490_93801_93900	-0.952396454177402	5.46265200778612	8.38310051889323	0.00378725800115919	0.0379244153084791	-6.49148919075927	0.0460080903727377	10.7321008125257	0.00418959582740758	0.0449291760850976	DTR_Mdw
HELPU_004356	jcf7180000417158_179901_180900	-5.09861301659648	8.60368067013553	24.294494404837	8.2675031821043e-07	5.9954030819251e-05	5.25083231586288	5.03553253322745	24.1914648786191	8.2523867843098e-05	0.00469247839077636	DTR_Mup
HELPU_004356	jcf7180000417158_181001_181300	-5.09861301659648	8.60368067013553	24.294494404837	8.2675031821043e-07	5.9954030819251e-05	2.92929420622332	2.34899489941668	31.4914977819614	1.70277480007175e-05	0.00195786926853529	DTR_Mup
HELPU_004370	jcf7180000347406_57901_58000	-1.41554278571246	7.44514996410011	10.9794511673658	0.000921277094778412	0.0138521195470857	-2.56305579063752	0.066787406952439	12.9261811251345	0.00180298497591591	0.0271737186164977	DTR_Mdw
HELPU_004502	jcf7180000347924_98801_99000	1.46148011578974	4.99277811682208	11.428615727333	0.000723215473237035	0.0115625607717231	-3.11285009197009	-0.0844393788339081	12.4644949943994	0.00209690039171648	0.0296992972604547	DTR_Mdw
HELPU_004737	jcf7180000347249_238701_238800	3.36455128168559	5.01624307461086	16.8633513110369	4.01697544222131e-05	0.00136021096121002	3.6075812706938	-0.238119611638549	10.9741172318993	0.00346740032857776	0.040151893022581	DTR_Mup
HELPU_004746	jcf7180000350109_24001_24600	-1.7334432258016	3.480724692226	13.5010560757292	0.000238429230905196	0.00531648525891871	-2.69422731978224	1.47209942931567	9.98074657047469	0.00492653220572354	0.0494391367139225	DTR_Mdw
HELPU_004804	jcf7180000350538_3901_4100	-6.21987431542625	1.10143563018414	35.6246910736791	2.39235923783301e-09	4.31832430840176e-07	3.10524571313233	0.206577711455909	10.3412517319327	0.00433011573287706	0.0458185399911624	DTR_Mup
HELPU_004809	jcf7180000350538_57901_58100	-3.16276100132298	5.24256899526594	14.5304944552748	0.0001379090495268	0.00344016957792195	3.68225731529694	0.117837581409435	18.6332332717731	0.000413847462811295	0.0116555641328073	DTR_Mup
HELPU_004809	jcf7180000350538_59701_60000	-3.16276100132298	5.24256899526594	14.5304944552748	0.0001379090495268	0.00344016957792195	0.849498087979307	3.88102720671388	9.93444086496339	0.00500519012600066	0.0499171863586348	DTR_Mup
HELPU_004862	jcf7180000417142_226101_226200	-3.58931083532968	1.92539833057289	8.1655683888141	0.0042693092511145	0.0410162167760636	2.56598923837613	0.620823568382288	15.221814075684	0.000883251699132516	0.0180100473003082	DTR_Mup
HELPU_004862	jcf7180000417142_229101_229400	-3.58931083532968	1.92539833057289	8.1655683888141	0.0042693092511145	0.0410162167760636	2.54736478140192	0.787977340905264	19.1895453038651	0.000287981821351283	0.00950077967567195	DTR_Mup
HELPU_004900	jcf7180000349758_10501_10600	-1.51098916747929	2.43341553438944	10.3601225580591	0.00128766655338925	0.0178541177186941	3.58335080833851	-0.0297780551148639	16.9700134955934	0.000530399955247345	0.0133674322905087	DTR_Mup
HELPU_004902	jcf7180000349758_18601_18700	-2.28194892026572	4.83388414194622	14.5094932990823	0.000139455000594515	0.00346817603147724	4.76620836576782	0.596587817126246	10.0225218965784	0.00485295270960659	0.049009826026179	DTR_Mup
HELPU_004946	jcf7180000417202_225901_226000	0.756221895364741	5.9202123179471	8.42866511159079	0.00369351396306348	0.037228167491173	7.75045163642832	0.847615896450778	35.9202498779289	6.20501124656948e-05	0.00399748708124417	DTR_Mup
HELPU_004946	jcf7180000417202_235201_235400	0.756221895364741	5.9202123179471	8.42866511159079	0.00369351396306348	0.037228167491173	3.48265137503818	1.87233739736934	52.3572735937447	5.24739844112762e-07	0.00029703489986104	DTR_Mup
HELPU_004954	jcf7180000349962_79701_80000	1.15641308162516	4.16143909896986	11.9474040125346	0.00054723575290157	0.00962405367056254	-3.36096530538811	1.47591672862662	21.1209646578246	0.000174358841142272	0.00716926210046764	DTR_Mdw
HELPU_005038	jcf7180000354452_134501_134700	1.32942025592279	1.14127093844342	8.96996102478547	0.00274454451593769	0.0299469640956743	5.14603552839864	1.12828208763091	31.7184813217115	1.62745577320484e-05	0.00191482510869691	DTR_Mup
HELPU_005291	jcf7180000392874_28701_29100	-8.3502661149019	1.74459275530861	14.2728552241896	0.0001581288974039	0.0038622570783197	-3.1499046929203	2.51473155684931	23.8991727758319	8.84006565978521e-05	0.00487056661948843	DTR_Mdw
HELPU_005331	jcf7180000347765_61501_61800	0.51327437602203	5.23443415252416	9.63303161562518	0.00191108904868443	0.0234437413315038	1.51782684794335	1.08762508868813	10.6025712253959	0.00394756316828451	0.0433164262959134	DTR_Mup
HELPU_005359	jcf7180000420469_189501_189800	0.562677919029932	6.48145379159111	10.6956262002402	0.00107389118091553	0.0155752235079864	2.17110905467362	3.09044863785271	23.2656396682425	0.000102787572004505	0.00532004623898345	DTR_Mup
HELPU_005387	jcf7180000347668_51201_51400	1.3195354004931	5.07489725606341	12.0329911336088	0.000522671342225213	0.00937205757957224	1.56866464170669	3.19457374069567	11.5221038839815	0.00287278029840781	0.0358443039959947	DTR_Mup
HELPU_005410	jcf7180000422503_59901_60000	-1.01088849355267	7.28141750272939	12.6870465880968	0.000368197370504013	0.00729671911147553	-3.99082108766188	0.361355639653916	18.2006710949745	0.00037624202171776	0.0110156264494074	DTR_Mdw
HELPU_005430	jcf7180000347923_118001_118300	9.86667047477241	4.01354227971421	28.9390335643777	7.46924814031541e-08	8.62066956138235e-06	1.58803628193635	0.658803612003461	11.7677113957431	0.00264222718702849	0.0341383961816297	DTR_Mup
HELPU_005451	jcf7180000347344_101101_101200	-1.06983023219954	3.45118423882397	12.9757077889218	0.000315558545533408	0.00653816561662076	6.82921541455801	1.23423417569561	44.2741623564949	1.55761848481443e-05	0.00187109359923635	DTR_Mup
HELPU_005456	jcf7180000347344_183001_183500	-3.58268058497123	4.28474942887387	25.556532552148	4.29609089604804e-07	3.45140361251624e-05	-5.90381440381075	-0.252763923087456	10.5949377486778	0.00438827107608536	0.0461780123997906	DTR_Mdw
HELPU_005583	jcf7180000347217_84401_84500	-0.862169643340046	6.73898331432704	10.9394291783435	0.000941391680988128	0.0141157074654295	1.82637393218949	0.567950184479331	10.1573178029782	0.00462373326592276	0.0475995416798497	DTR_Mup
HELPU_005583	jcf7180000347217_84001_84200	-0.862169643340046	6.73898331432704	10.9394291783435	0.000941391680988128	0.0141157074654295	2.16013234131204	0.749774331289154	10.3536738272323	0.00431104552561726	0.0457113181344529	DTR_Mup
HELPU_005613	jcf7180000352621_37501_37600	7.55273274289074	0.226635009951826	21.5333365165471	3.47731003818209e-06	0.000193185200731411	2.76748507855209	-0.436849539732713	15.3157685847603	0.00111241201546299	0.0206189630720906	DTR_Mup
HELPU_005637	jcf7180000348581_89301_89400	-3.00393996188867	0.89764647764871	15.0966780589522	0.000102142875644448	0.00277155561082261	-7.59534044175934	0.31582032547149	13.0406710304317	0.00315079196282418	0.0378836273943776	DTR_Mdw
HELPU_005672	jcf7180000367543_77301_77600	-3.84536017026878	0.99394336946054	10.2499488687787	0.00136688389307702	0.0185759801752079	-1.85372421674126	2.23095984434655	15.7112397195726	0.000763620070457181	0.0165567008870883	DTR_Mdw
HELPU_005674	jcf7180000367543_162201_162500	-7.75488549846816	3.42609404067033	12.0063479806413	0.000530196492044359	0.0094218670094326	2.90979699364034	1.68995042657209	32.7751859904413	1.32191976130289e-05	0.00170248881056971	DTR_Mup
HELPU_005678	jcf7180000367543_204401_204600	1.53389690047017	3.54094830295286	9.25199558940223	0.00235238942313226	0.027092979800221	-3.82625921084544	1.51765623519736	11.5691683756891	0.00282723997201424	0.0355157525300514	DTR_Mdw
HELPU_005882	jcf7180000349182_27201_27400	2.29022650120331	0.571065750358036	8.39405084951394	0.00376451028431227	0.037769911762985	3.35683780610845	0.390407079279227	12.8678649233422	0.00183840862111308	0.0275135706009889	DTR_Mup
HELPU_005901	jcf7180000347047_163701_163900	1.40076501057772	2.06161545351829	11.5678905577607	0.000671004976140796	0.0110634814426273	1.26438051722958	1.42095743418132	10.8856678175686	0.00357208354454181	0.0408374380702673	DTR_Mup
HELPU_005926	jcf7180000392934_123001_123500	-2.99307245991237	2.47081240880147	21.9889530972266	2.74224283547135e-06	0.000158248654332887	-1.43219807110807	4.57033270105347	10.8151026621809	0.00366462320194911	0.0414601662860796	DTR_Mdw
