gene	region	logFC_DEG	logCPM_DEG	LR	PValue_DEG	padj	logFC_DTR	logCPM_DTR	F	PValue_DTR	FDR	DTR_direction
HELPU_011936	jcf7180000347608_31801_32000	-9.89994990805261	8.24164358222764	38.1025952010491	6.71207968985066e-10	2.66835046486522e-07	-2.67493144306168	2.06017230142088	20.8589295492057	0.000186361994034309	0.0290471915329759	DTR_Mdw
HELPU_012514	jcf7180000421143_147101_147800	-1.65096785902575	3.12313752163784	17.1587216163254	3.43827080125461e-05	0.00229999265966375	-2.80056382782915	1.92013965409751	16.1758281225367	0.000666434140870239	0.048447901438335	DTR_Mdw
HELPU_012627	jcf7180000353788_9101_9300	3.54761362844495	4.5317185149899	9.83465428818456	0.0017125446597273	0.0408542859217914	-2.8118601893895	1.95932562548441	24.6186339809842	7.46950063480106e-05	0.0209341160305691	DTR_Mdw
HELPU_013799	jcf7180000349930_74901_75200	-2.09965271786004	3.5120300309305	10.2856978472285	0.00134065306101866	0.0346015165622595	-1.65388873898561	4.31935475584144	21.0487676120394	0.000177170329906486	0.0283657719866546	DTR_Mdw
HELPU_013926	jcf7180000380997_10001_10200	1.07358599152195	6.74250886054259	41.1394888911414	1.41743470669573e-10	6.27846956973956e-08	2.71438411302219	1.18566671522816	38.3908138613574	4.66472352086432e-06	0.00694211632960604	DTR_Mup
HELPU_014211	jcf7180000355406_57201_57300	1.76379178389951	3.90991736325325	14.2359520948628	0.000161260029749342	0.00759451329759184	5.2408619552494	1.0533968891399	35.9674735307813	2.42076120101414e-05	0.0139511341755106	DTR_Mup
HELPU_014534	jcf7180000359918_75301_75500	-2.10264526565284	2.29676304221973	13.4464073390005	0.000245475809803276	0.0103421672155935	-5.84728995022927	1.12578867911423	36.0816783486291	7.08449490677257e-06	0.00821534665045404	DTR_Mdw
HELPU_014534	jcf7180000359918_80101_80300	-2.10264526565284	2.29676304221973	13.4464073390005	0.000245475809803276	0.0103421672155935	-4.73066350947249	2.18353403199707	21.9897580641781	0.000140271791896694	0.0260662034934505	DTR_Mdw
HELPU_014749	jcf7180000413722_49401_49700	-4.7061302837723	2.32035358774435	22.4487809495824	2.15822423903927e-06	0.000263963709355333	-2.4743876348909	1.007576090942	18.6413947437227	0.000333676309949955	0.0367785845247326	DTR_Mdw
HELPU_014954	jcf7180000414400_7501_8000	-0.784847980737209	5.39928606108972	11.6655166778387	0.000636692583841209	0.0209954824075927	3.0967681433277	3.39590259088013	22.3649140845976	0.000127884626011967	0.0250302385823305	DTR_Mup
HELPU_016521	jcf7180000358478_28301_28900	6.99882029729248	6.49300952118352	22.6796527701203	1.91383767799952e-06	0.000237620346247986	3.81915743722343	3.79634018281076	57.7652604630699	2.52038818614315e-07	0.00200529785275673	DTR_Mup
HELPU_016740	jcf7180000349716_6601_6800	-3.00721551530108	7.54503700393781	31.6270675782896	1.86807574429495e-08	4.56953632436567e-06	2.78021414548028	0.554982801827473	17.6305827472943	0.000440280099830459	0.0415102396820734	DTR_Mup
HELPU_016885	jcf7180000347730_70401_70700	-2.24793397075045	3.93253131985909	60.2433067212161	8.38274022310322e-15	6.54212997697327e-12	2.07424103841096	1.34998403158979	18.2801767373864	0.000367426622125084	0.0382416079561851	DTR_Mup
HELPU_017141	jcf7180000349573_34101_34600	-1.71142108327107	5.24782871357923	15.5736388712111	7.93532506923909e-05	0.00439365008647836	-2.8419008227364	3.27922512868012	27.8108744653697	3.65604523945648e-05	0.0164394045494788	DTR_Mdw
HELPU_017437	jcf7180000416257_17001_17300	1.44288628277969	4.5798283730199	27.5571895366814	1.52517387173602e-07	2.84046302089564e-05	7.1779106710296	0.218586120303068	16.2167453637628	0.000718110053806643	0.049992936039291	DTR_Mup
HELPU_017477	jcf7180000352596_13701_14100	10.6198022699896	2.45681825776729	172.807756233995	1.80282328964455e-39	7.38661772349613e-36	3.36945960508084	1.89698949702202	61.9403287907441	1.47124883930846e-07	0.00188922139629123	DTR_Mup
HELPU_017920	jcf7180000420544_110201_110400	1.55889442814154	6.70004126937999	10.3012576132613	0.00132939579021105	0.0344738411483686	2.21192817723958	1.4781174224662	17.5468078655461	0.000450860240877697	0.0418194774008666	DTR_Mup
HELPU_018016	jcf7180000354622_45901_46300	-4.49463497482135	1.0242942459355	17.4040692014984	3.02178361409679e-05	0.00208084082569044	3.81418954497651	0.950686750988772	32.2765963279709	1.45739433319573e-05	0.0111366267510096	DTR_Mup
HELPU_018097	jcf7180000394367_15701_15800	-1.3248521505785	4.32217190467202	9.87848863798697	0.00167222237578801	0.0403030184070438	6.59899990306981	-0.286299701264805	24.4879104191712	0.00012094036575312	0.0247079787029735	DTR_Mup
HELPU_018203	jcf7180000353182_9901_10800	-2.24702642943413	0.473388227157704	10.9170375995473	0.000952838552621212	0.028130839620303	-3.0076339139261	2.66318090829995	20.1205202735335	0.000225380507554776	0.0311165498222666	DTR_Mdw
HELPU_018416	jcf7180000416228_20801_21400	-1.51516989546643	5.54369045052949	20.3026849066946	6.61077521807117e-06	0.000641088728100405	3.65727155742722	1.96751404070363	41.4602494742299	2.77401556451723e-06	0.00544214353491764	DTR_Mup
HELPU_018416	jcf7180000416228_18301_18500	-1.51516989546643	5.54369045052949	20.3026849066946	6.61077521807117e-06	0.000641088728100405	5.48563857306343	2.19025434893566	61.8267097252674	1.50245064447907e-07	0.00188922139629123	DTR_Mup
HELPU_018416	jcf7180000416228_25701_25900	-1.51516989546643	5.54369045052949	20.3026849066946	6.61077521807117e-06	0.000641088728100405	3.24885985053953	-0.243359853141018	17.5150097460226	0.000454048523586821	0.041884623660355	DTR_Mup
HELPU_018416	jcf7180000416228_18601_18700	-1.51516989546643	5.54369045052949	20.3026849066946	6.61077521807117e-06	0.000641088728100405	6.10505081365522	0.232995968615121	42.9049359761571	1.82905999831472e-05	0.012400305141019	DTR_Mup
HELPU_018416	jcf7180000416228_23401_23500	-1.51516989546643	5.54369045052949	20.3026849066946	6.61077521807117e-06	0.000641088728100405	4.20599716732403	-0.150281331587951	16.3617774611172	0.00063143504829815	0.0474635867389379	DTR_Mup
HELPU_018592	jcf7180000417487_17201_17900	6.38156527503962	0.912292064756656	19.9065258931465	8.13222580366875e-06	0.000744575691040934	6.59146107483409	2.81034264839018	42.0047266761122	2.53485289954158e-06	0.00533144684350682	DTR_Mup
HELPU_018599	jcf7180000421989_15301_15800	-2.43493128218968	5.14949283515651	9.46141259838021	0.00209839412775024	0.0470459389325564	-2.52208761647384	2.44710097948628	35.1518210557672	8.39595772840724e-06	0.00864919678249622	DTR_Mdw
HELPU_018732	jcf7180000421285_13601_14200	-6.71815330054442	2.59773073251236	77.6706401924791	1.21737504901111e-18	1.81377815256756e-15	-4.52942299144422	0.572351306493709	19.6453026662197	0.000255221257480932	0.0329735043376143	DTR_Mdw
HELPU_019086	jcf7180000378990_4301_4400	1.08289786250933	5.37597437774648	20.838562232693	4.99667212680087e-06	0.00052125185795644	2.84626975678815	0.66509453257397	20.7293859442705	0.000213967009451577	0.0304818672094741	DTR_Mup
HELPU_020266	jcf7180000348672_3501_3900	-1.68152124602894	1.51258631794725	10.07102912478	0.00150618879517966	0.0374581610989369	2.46850045211449	0.441341739492823	17.5862824107038	0.000445095675870479	0.0416853104666018	DTR_Mup
HELPU_020432	jcf7180000377623_1401_1900	-6.74331537450567	0.844422646317194	11.8841777715992	0.000566128120054666	0.0193297369991165	-3.46406744582801	3.13611197640165	20.3890820153819	0.000210233589964459	0.0303205319600957	DTR_Mdw
HELPU_020636	jcf7180000360665_2201_2900	-2.83836453002796	1.39681265991703	10.7160253479908	0.00106211583271606	0.0297555835596299	4.92387835253662	2.13216763365837	52.7072518791597	4.99584978155612e-07	0.00280577699094466	DTR_Mup
HELPU_020928	jcf7180000369175_26201_27100	3.13596762998001	0.400655626259383	26.5875950539482	2.51855681853355e-07	4.29964871864024e-05	1.66604118526692	3.67364977160262	23.0527203417207	0.000107910831802094	0.0237575525138958	DTR_Mup
HELPU_021296	jcf7180000420493_15601_15700	1.85560830559966	4.06678966898968	14.8443884545302	0.000116754921157372	0.00600608183695069	2.28842424192725	0.939358398773386	16.9992373532594	0.000525169481504401	0.0443516221356554	DTR_Mup
HELPU_021800	jcf7180000372809_12001_12100	5.21796416995374	0.238706239920308	11.7984331130221	0.000592805927422327	0.0199907332191863	-3.0255803875998	0.688486359714237	17.5847843291154	0.000446105631960548	0.0416853104666018	DTR_Mdw
HELPU_022499	jcf7180000367918_11801_12300	-5.13658176101899	1.00710020004489	40.2884141610527	2.19104488285302e-10	9.44974594344162e-08	-2.8639885302825	2.35120766347955	19.1346159307946	0.000292233978808865	0.0348610385770895	DTR_Mdw
HELPU_022499	jcf7180000367918_13601_13800	-5.13658176101899	1.00710020004489	40.2884141610527	2.19104488285302e-10	9.44974594344162e-08	-2.71906650095117	0.9426756375174	26.5672712815267	4.78532296080437e-05	0.0180348118380831	DTR_Mdw
HELPU_023075	jcf7180000353354_87701_88300	-6.96971899697712	1.74901151397217	20.0774399306417	7.43687768149063e-06	0.000692516979101988	3.57293354199872	3.24721281448716	39.1558725075946	4.1009119034465e-06	0.00648956847385895	DTR_Mup
HELPU_023175	jcf7180000361098_37501_37600	4.3946590179111	3.09984689135264	18.5974253776285	1.61438432584838e-05	0.00126593993858034	-3.0283190583156	2.18431871916412	21.4331117449987	0.000161160038317285	0.0272417351179658	DTR_Mdw
HELPU_023423	jcf7180000393636_35201_35500	-9.23733039647699	0.610086198632394	33.3609078338984	7.65472727196724e-09	2.06999866880504e-06	-2.29446485370883	3.37349508445479	17.0069644255502	0.000524864461390386	0.0443516221356554	DTR_Mdw
HELPU_023856	jcf7180000364393_3701_3900	3.38231442206488	2.81039689423508	34.7719537481321	3.7067506986257e-09	1.10454431272321e-06	-4.13247562512113	0.989347797470912	20.699383122171	0.000247166307363179	0.0326998170527082	DTR_Mdw
