region	gene	logFC	logCPM	F	PValue	FDR
jcf7180000420409_826401_826500	HELPU_000194	-4.88678232803324	-0.725810827375564	20.8656156207592	0.000638405299153547	0.014362776746197
jcf7180000420409_852501_852700	HELPU_000196	1.69503114307741	3.05745406162366	10.3513957244989	0.00431453583984809	0.0434433552771028
jcf7180000420409_854001_854200	HELPU_000197	2.80543942346241	-0.162360373128123	12.0113188101092	0.0024363875709311	0.0308304476597783
jcf7180000420409_896101_896400	HELPU_000200	-2.06823427700913	2.65972410580446	19.3567190424809	0.000275455089637698	0.00892306887125727
jcf7180000420409_910601_911100	HELPU_000202	-1.78726569861048	3.07051170225843	13.2005332967089	0.00165165231795531	0.0246035894775841
jcf7180000420409_920101_920300	HELPU_000205	-3.16150864595791	2.28937728279061	61.7256646599678	1.51100514196535e-07	0.000128528561985289
jcf7180000420409_1074401_1074600	HELPU_000210	2.55172701780528	0.694602448686248	13.6826661225378	0.00141717025332488	0.0224502215939914
jcf7180000417097_35301_35400	HELPU_000213	-5.85827879386169	0.863811920523231	20.0455417607909	0.000229821440221686	0.00804928658087269
jcf7180000417097_133201_133300	HELPU_000223	4.97457539701157	1.0879804919895	14.4122630382723	0.00121661040240706	0.0205942617339603
jcf7180000417097_153801_153900	HELPU_000225	5.2127347114566	1.06509790331267	12.0233021610504	0.00343580377707929	0.0379293457346623
jcf7180000417097_161701_161900	HELPU_000226	6.64669530512322	2.67287564408413	13.8009127101859	0.00136545459535475	0.0220253689293428
jcf7180000417097_225301_225400	HELPU_000232	6.07450760438066	-0.199726358706353	15.1243956679659	0.00299475444534398	0.0348775527167822
jcf7180000417097_418501_418600	HELPU_000257	5.75307576216641	0.425790227430474	15.3816117711318	0.000842055903296471	0.0166634734299833
jcf7180000417097_490101_490700	HELPU_000263	-1.47724282403631	1.97917780015252	17.5482605099885	0.000450135797731534	0.0117718735905318
jcf7180000417097_507901_508100	HELPU_000264	4.99606846552507	0.532928247571172	18.7210152653373	0.000326568461628446	0.00978055945716208
jcf7180000417097_524201_524300	HELPU_000266	5.13490074728894	3.9755583093274	15.6401187690631	0.000779834686892485	0.0159626748990605
jcf7180000417097_727901_728000	HELPU_000274	-4.69448152850794	-0.523721855530665	16.4896575635124	0.000664799779352022	0.0146915057789107
jcf7180000417097_849201_849300	HELPU_000288	4.80990783216836	-0.219116539370716	15.2643454343342	0.000944876275150432	0.0177782353585044
jcf7180000417097_961701_962100	HELPU_000290	-1.62875161882445	1.58460721090409	15.6553235208651	0.000775843075930364	0.015916230103818
jcf7180000417097_1026701_1026900	HELPU_000297	-1.35883601004202	0.706636915544948	10.226968646068	0.00450594482380221	0.0445950125443902
jcf7180000417097_1045801_1046100	HELPU_000298	3.28766318216952	-0.324277915377029	27.8063545424232	3.64803710675785e-05	0.00284630636148224
jcf7180000417097_1048701_1048800	HELPU_000299	7.57544324100856	2.84510389445552	10.8915989958264	0.00397113577291902	0.0413314137365507
jcf7180000347063_41001_41300	HELPU_000307	-1.9610345588532	3.26171954325559	44.3402198520662	1.72858930723048e-06	0.00050470402599603
jcf7180000347063_259101_259200	HELPU_000319	5.38086782979854	1.76596415022217	17.4098393333954	0.000635881588209308	0.0143276947503168
jcf7180000347063_265101_265500	HELPU_000320	-2.27816902926901	2.06513641168698	11.3390214408037	0.00305782978493074	0.0353206037749872
jcf7180000347063_327101_327200	HELPU_000325	6.82448541691999	-0.224305366851346	32.0616843809348	7.68924414558035e-05	0.00427601179680868
jcf7180000347063_509501_509600	HELPU_000332	4.62383765437747	-0.146515888482311	37.4218330967736	5.56150424593461e-06	0.0010105731434355
jcf7180000347063_519201_519500	HELPU_000334	2.18400013597359	1.20680206274197	11.3065330931574	0.00309202829682844	0.0355693155940271
jcf7180000347063_572601_572800	HELPU_000338	-1.18724504526094	0.976900393347346	11.3345121788768	0.00305936259494207	0.0353311849843348
jcf7180000347063_583601_583800	HELPU_000340	-4.39009701082316	2.56952086062747	20.7075852043764	0.000193707995299995	0.00729560634262848
jcf7180000347063_621801_622000	HELPU_000344	-3.53501402809098	0.0457335992643383	27.6622740860162	3.77542265146868e-05	0.00290148372361744
jcf7180000347063_757501_757800	HELPU_000354	1.07788727272323	1.517155411905	10.0663784813131	0.0047727912824188	0.0461625004609093
jcf7180000347063_769501_769700	HELPU_000355	3.87158482765007	1.01881997084056	21.458597214339	0.000160132077796397	0.00652932304470498
jcf7180000347063_809301_809400	HELPU_000361	-2.28904340707619	0.750107998931167	15.5269682192535	0.000806421270342495	0.0162548082477403
jcf7180000347063_898601_899200	HELPU_000369	3.16041401347138	0.386711159928952	16.4510115311246	0.000972100258599712	0.0180849415932671
jcf7180000347063_930301_930400	HELPU_000372	5.34864466823447	1.82079565626756	18.6206176957741	0.000335559079047462	0.00994034339997181
jcf7180000347063_991601_991900	HELPU_000376	2.59805501451873	0.157047516516035	10.9804622433246	0.00345977879788699	0.0380909464076867
jcf7180000347130_61601_61700	HELPU_000385	1.91399350039691	0.929788846705306	13.5526581067646	0.00147654450227767	0.0230071197455884
jcf7180000347130_68101_68200	HELPU_000386	6.99091013488436	1.62585807778234	21.4554166691205	0.000323761391740714	0.00974996309337204
jcf7180000347130_160301_160700	HELPU_000392	1.84643502424344	0.756635178182937	18.5991937513215	0.000365669721235526	0.0104292214928901
jcf7180000347130_236501_236600	HELPU_000398	-4.6658418168721	0.35428314838967	20.359934330844	0.000268456413248732	0.00878881294511429
jcf7180000347130_242701_243100	HELPU_000399	-2.9736472258725	1.08630781454594	23.7222929086849	9.21801344497983e-05	0.00472347561887462
jcf7180000347130_280001_280200	HELPU_000403	-5.2653692626716	0.0983510947507122	22.4231752074983	0.000386789412902589	0.0107790359184131
jcf7180000347130_317601_317700	HELPU_000411	1.69827928104263	0.675013718792709	14.665255431126	0.00104480724823857	0.018871295604189
jcf7180000347130_344701_344800	HELPU_000415	8.20740454849025	1.61654405190299	114.099292365148	3.70567878788356e-07	0.0002157330199547
jcf7180000347130_369401_369600	HELPU_000417	6.71248113434816	3.09948883089547	12.6202703402686	0.00226967126903143	0.0295632165791207
jcf7180000347130_413301_413500	HELPU_000424	5.59074288117429	0.542363989195862	11.9642520220733	0.00299199807826512	0.0348577973006088
jcf7180000420429_49901_50000	HELPU_000455	6.82412807151884	1.8354250554594	19.087026073681	0.000368581324265684	0.0104722247930785
jcf7180000420429_49901_50000	HELPU_000456	6.82412807151884	1.8354250554594	19.087026073681	0.000368581324265684	0.0104722247930785
jcf7180000420429_127101_127200	HELPU_000461	6.66395089225991	0.744494536894791	11.3216085444959	0.00366922755715307	0.0394551128697932
jcf7180000420429_154101_154200	HELPU_000463	3.3877546714401	0.42612754113221	11.801029242639	0.00338859775229944	0.037644412535309
jcf7180000420429_171901_172000	HELPU_000466	3.02350778702153	3.38383870564004	19.3528830541726	0.00027573569818366	0.00892806220192705
jcf7180000420429_185701_185800	HELPU_000467	3.78647158078293	1.75215940366642	66.6398253980936	8.41021276643738e-08	9.75021809370696e-05
jcf7180000420429_201401_201500	HELPU_000468	-6.46035216099494	-0.559875326417771	19.8538886009197	0.00121371294669888	0.0205643394370967
jcf7180000420429_410901_411000	HELPU_000485	-4.75058466048601	0.516505248498402	10.6664686136038	0.0038602783457456	0.0406413271240489
jcf7180000420429_421601_421700	HELPU_000487	5.40689192250163	0.292051214298792	17.2920332205753	0.000531872237551507	0.0129295653033433
jcf7180000420429_485001_485100	HELPU_000494	8.10184936114951	3.57424232102746	28.5160712873308	0.000103437385149942	0.00505325940923459
jcf7180000417094_318201_318400	HELPU_000528	5.50371521720704	1.28290765213863	22.4642313614757	0.00012481076616178	0.00560419710290329
jcf7180000417094_381801_382100	HELPU_000530	4.49892563297991	1.25500415890462	19.9435724839782	0.000236016674377398	0.00818718033085807
jcf7180000417094_389401_389500	HELPU_000531	4.20901203705665	-0.246980444438851	15.4361491609596	0.000898684821930847	0.0172814768372734
jcf7180000417094_522101_522300	HELPU_000545	6.98519109529589	1.8721503689015	20.4995683245948	0.000259460697194729	0.00862541192147106
jcf7180000417094_742801_742900	HELPU_000558	-1.53646979882472	0.291524923825893	9.8939514416864	0.00508306661847439	0.0480108004065874
jcf7180000417094_768101_768200	HELPU_000563	2.21816292756142	1.62129408138068	13.2314093580142	0.0016354131936922	0.0244509902905228
jcf7180000417094_914201_914400	HELPU_000571	2.90052993278825	0.603749483920446	12.3421141965508	0.00218309792863917	0.028898150956943
jcf7180000417094_1018901_1019000	HELPU_000574	4.23876118712235	-0.215765690270912	33.8565664977654	1.06909999293036e-05	0.00144282792717755
jcf7180000417094_1046601_1046700	HELPU_000577	4.93738134171922	0.0285187902258533	13.9216653335578	0.00131478826832479	0.0215297178096794
jcf7180000417094_1101001_1101300	HELPU_000583	-2.51242460104967	3.41621839054972	12.1703728353977	0.00231075377044993	0.0298998595451937
jcf7180000422200_70201_70300	HELPU_000587	6.43992474717631	-0.911624592705097	12.7113197388953	0.00510789269515461	0.0481642869698133
jcf7180000422200_89001_89100	HELPU_000589	3.97173597017246	0.00771167275300011	10.9459252544732	0.00389966401074367	0.0408682105889019
jcf7180000422200_123401_123600	HELPU_000592	-1.48992738846103	0.881798567585936	9.90131973480905	0.0050698709477806	0.0479288377437439
jcf7180000422200_141501_141700	HELPU_000595	-3.44295514105901	0.597692753527588	11.5805813173677	0.00281631756741167	0.033637854629958
jcf7180000422200_208601_208900	HELPU_000602	1.80936795470704	4.27442727142351	10.8860444897148	0.00357513824233281	0.0388842271249918
jcf7180000422200_244801_245100	HELPU_000605	-1.35940965948223	1.5148299841145	15.5144931551719	0.000808137349209057	0.0162768270205771
jcf7180000422200_263801_264000	HELPU_000606	-1.65136791648731	0.378987801433966	13.1256312452102	0.00168964858184318	0.0248887225399381
jcf7180000422200_325201_325300	HELPU_000610	-4.20018942457977	-0.152537662895199	14.8244242069651	0.00156705599490408	0.0238151148228491
jcf7180000422200_359001_359100	HELPU_000612	6.25227653059865	-0.591165506845835	15.2719588514103	0.00157005104373539	0.0238432683289551
jcf7180000422200_423201_423300	HELPU_000618	3.63175322652182	-0.227961235315854	16.1145149719974	0.000739287264278308	0.015541418953794
jcf7180000417100_138701_138800	HELPU_000631	2.9203721483228	-0.0775450551956578	14.5863345697976	0.00107059330077305	0.0191264736285124
jcf7180000417100_144701_144900	HELPU_000632	-3.4358317144773	-0.257646785480425	12.5899775640968	0.00201241337713084	0.0275404088581534
jcf7180000417100_188601_188800	HELPU_000636	-1.77510122918572	0.356258949046708	10.2333815150564	0.00449971155459037	0.0445658812470298
jcf7180000417100_211001_211100	HELPU_000637	3.55905083129153	-0.215144894849869	15.6987149359048	0.000832857799112797	0.0165535948767488
jcf7180000417100_217301_217700	HELPU_000638	1.12205381839537	5.52639315351509	10.2592360172911	0.00445628549665827	0.0442948530660515
jcf7180000417100_277801_278100	HELPU_000643	-2.55573329238866	1.93242844786445	36.3045283389275	6.78731013418009e-06	0.0011121675513746
jcf7180000417100_354401_354600	HELPU_000650	1.52622244063405	0.658457911594413	21.6483193125752	0.000152340042186081	0.006337453937791
jcf7180000417100_400501_400800	HELPU_000652	3.20059179939279	2.34263515025032	55.676438895874	3.32443239020019e-07	0.000202597275793164
jcf7180000417100_413701_413900	HELPU_000653	4.70248012044227	0.137670046144783	31.2160293828936	5.14385543300074e-05	0.00343489990170615
jcf7180000417100_436001_436100	HELPU_000655	8.43674714845097	0.406907632297445	25.5102868598971	0.000493358890666062	0.0123725092343335
jcf7180000417100_557301_557500	HELPU_000664	2.51319459596309	0.651014723341969	15.8456489109459	0.000733983984619694	0.0154787068864407
jcf7180000417100_625901_626000	HELPU_000667	3.66203224927004	0.960431204295009	13.713576607341	0.00150493858401228	0.0232675722661603
jcf7180000417100_641001_641200	HELPU_000669	-2.42935375505537	2.60893685649932	44.5848774668624	1.67141027237115e-06	0.000498528772093137
jcf7180000416159_136301_136400	HELPU_000687	6.48941963246298	2.93567426405704	19.0052320696086	0.000336138807754626	0.00994722908241907
jcf7180000416159_155801_156100	HELPU_000693	-1.33721066801099	2.34275764868686	15.7211085489988	0.000760222394075982	0.0157539746726327
jcf7180000416159_165801_166000	HELPU_000694	-4.58129175213329	-0.0948137331583115	13.9348960400203	0.00165009375773196	0.0245858772187758
jcf7180000416159_175301_175500	HELPU_000695	2.57415568560074	0.126637235979743	15.1352718316252	0.000906488457293264	0.0173674093215477
jcf7180000416159_304601_304700	HELPU_000702	3.69722838217553	0.367437520428492	18.9026367455836	0.000310971882127786	0.00953516334458072
jcf7180000416159_338901_339100	HELPU_000706	-2.11238012420622	1.28459562880664	19.7191757264976	0.000250309207294687	0.00845915257662557
jcf7180000416159_495801_496100	HELPU_000719	-2.31402074029811	2.88378523672216	11.1825039134192	0.00322654140517241	0.0365045279399153
jcf7180000416159_633801_633900	HELPU_000728	2.58146402849142	1.86729016669374	15.2829775141914	0.000867226354877841	0.016933620277157
jcf7180000395598_180601_180800	HELPU_000743	1.64764028122886	0.88074307919954	12.5071618480368	0.00206528181342883	0.0279812910446516
jcf7180000395598_186401_186500	HELPU_000744	6.47453636529974	-0.173554019704831	52.1322232073757	1.03035848090238e-05	0.00141139401534876
jcf7180000395598_285401_285500	HELPU_000752	6.08336327735623	1.07650170042744	15.5740625068711	0.00128768651728491	0.0212703682864109
jcf7180000395598_567601_568700	HELPU_000772	1.77201015533936	3.39042380958408	13.5505347778464	0.00147753678694311	0.0230166111531927
jcf7180000395598_614401_614500	HELPU_000777	6.43579184236253	1.92708747732678	85.7349517987154	1.33582321652261e-07	0.00012224148129039
jcf7180000395598_709601_709900	HELPU_000782	6.17211927890024	1.07432218821301	21.7717235355615	0.000148075138703317	0.0062179618462652
jcf7180000347104_109301_109700	HELPU_000793	-1.92611513259561	1.02803995130062	21.0363765263094	0.000177923944257788	0.00694213616427263
jcf7180000347104_293401_293700	HELPU_000808	-2.83218896976009	1.45595988393585	26.2115309264574	5.19570311408219e-05	0.00345399591776849
jcf7180000347104_343201_343300	HELPU_000810	-6.46780216193559	-0.568832213928369	24.1454165041098	0.000353668724455599	0.0102509888423036
jcf7180000347104_377201_377300	HELPU_000811	5.85538227709311	0.900611481893994	10.512589662019	0.00407513167559534	0.0419745303670076
jcf7180000347104_446601_446900	HELPU_000819	-3.47325814732417	3.10500233822586	55.4719027971489	3.41722691764051e-07	0.00020562732234013
jcf7180000347104_510101_510300	HELPU_000826	1.47003126393621	1.74543612779854	26.3174283850516	5.05909917595713e-05	0.00340554812321868
jcf7180000347104_527501_527700	HELPU_000827	5.52411268013684	0.483136899324751	18.2077193109277	0.000587166757823409	0.0136640399538179
jcf7180000347104_576501_576800	HELPU_000830	2.8293279532926	0.830291842758539	19.1895875610419	0.000287978576558901	0.00914715693311369
jcf7180000347104_580801_580900	HELPU_000831	5.25250184611438	0.917945293892565	16.6997456396967	0.000572903913686378	0.0134693837398723
jcf7180000420431_323301_323400	HELPU_000857	-4.18682505379631	0.0511591198694245	14.4922720618592	0.00140519299413201	0.0223615319590116
jcf7180000420431_363001_363100	HELPU_000862	5.34327535272075	0.992942064231297	19.9263092219384	0.000339537702315168	0.0100105780196631
jcf7180000420431_380201_380300	HELPU_000865	1.58346968812611	1.59755711597873	13.2798802806919	0.00161027535806251	0.0242245801595225
jcf7180000420431_428701_428900	HELPU_000867	-1.85368201203337	0.0982671481160328	12.5890010970873	0.00201064188837799	0.0275340468618494
jcf7180000420431_447501_447700	HELPU_000868	-2.42958815745008	3.50746528585753	17.5599127457755	0.000449213233068073	0.011760695125929
jcf7180000420431_466101_466300	HELPU_000871	4.2702209395479	0.383657066174667	16.812702421929	0.000554698500811346	0.0132578987027468
jcf7180000347162_32701_33300	HELPU_000877	-0.890974857784362	4.35196830739667	12.8944662435335	0.00182038878735886	0.0259833806347155
jcf7180000347162_71101_71800	HELPU_000880	-2.11781680343764	2.71518946916097	15.5986108364862	0.000789473497439106	0.0160703948156485
jcf7180000347162_141601_141800	HELPU_000886	-2.84305611791434	2.06117420515043	23.4505360180116	9.83386549867839e-05	0.00491733901274454
jcf7180000347162_255201_255400	HELPU_000895	-1.20803592069241	0.733347574635582	10.7319796123925	0.00376900337334991	0.0400900300511918
jcf7180000347162_313601_313700	HELPU_000901	2.58279221916531	1.24634644904516	17.7313816191016	0.000428264238518769	0.0114547612109348
jcf7180000347162_350301_350500	HELPU_000905	-1.55497568771866	0.623927713509799	13.7066299824674	0.00140462905783339	0.0223587688756276
jcf7180000347162_447901_448000	HELPU_000911	3.10171338038104	0.817996329492129	18.1456215860129	0.000381967147636748	0.0106986725537074
jcf7180000347162_524301_524600	HELPU_000916	-1.79050009461506	2.45013747872843	10.9701443554869	0.00347218196727699	0.0381644216716392
jcf7180000347162_534001_534100	HELPU_000917	-2.17228323367101	0.804181193826239	10.0319114976795	0.00532218086704547	0.0494282383581996
jcf7180000347071_99501_99600	HELPU_000932	4.15114513680203	0.376035972646655	12.9089239862555	0.00242820874507303	0.0307758992090372
jcf7180000347071_209601_209900	HELPU_000944	3.2938375401384	1.84557023108427	10.624292015553	0.00391788899358361	0.0409887043937999
jcf7180000347071_551201_551300	HELPU_000962	6.92830428170313	0.287651975525591	47.4279662990942	3.6141439821639e-06	0.000775757214141742
jcf7180000347071_631201_631500	HELPU_000964	3.21043969522753	2.77803726377811	15.2736939566339	0.000869637906076985	0.0169585904496128
jcf7180000347071_713501_713700	HELPU_000973	-2.6211432872001	0.937987086307652	10.3801192937029	0.00427075663570171	0.0431774385264952
jcf7180000421689_98301_98500	HELPU_000981	2.75843825190332	1.66347198099556	19.2707944559931	0.000281816839797473	0.00903210831069384
jcf7180000421689_219201_219300	HELPU_000987	5.82066514051269	2.35708983551423	23.761531933171	9.13265722655451e-05	0.00470165426342298
jcf7180000421689_366801_367200	HELPU_000998	2.21741429980292	2.49147036699741	17.1939010197486	0.000497820258387809	0.0124390790499211
jcf7180000421689_378501_378600	HELPU_001001	-4.50457318329909	-0.710765119433318	17.9885334281756	0.000618066265929836	0.0141082934612277
jcf7180000421689_474801_475000	HELPU_001008	-2.5981550412082	1.00082148067101	14.5955289029094	0.00106758799007615	0.0191044624036949
jcf7180000421689_485001_485100	HELPU_001009	5.84944422399272	2.9310097189151	22.8554525697555	0.000113470930042915	0.00532543635579255
jcf7180000421689_620901_621100	HELPU_001021	2.15763158925302	0.182941320392796	22.2730291328895	0.00013048141570025	0.0057666101612059
jcf7180000421689_683601_683800	HELPU_001025	1.64510467472858	0.335795985218256	10.1309336625725	0.00466763555767082	0.0455623777349616
jcf7180000347144_110701_110900	HELPU_001035	4.3992379563142	-0.317856423392465	27.841318302565	7.45825501203673e-05	0.00421736385321362
jcf7180000347144_142201_142300	HELPU_001038	5.64538770174745	0.948458489919404	15.6091110635656	0.000934020063403733	0.0176644809970644
jcf7180000347144_153801_153900	HELPU_001040	5.10668648972177	0.986097083756284	19.044880224595	0.000299330356044489	0.00934056716976938
jcf7180000347144_180501_180800	HELPU_001042	3.64230220182264	2.23785728445706	11.470233831667	0.00292391474086823	0.0344008267604298
jcf7180000347144_309501_309700	HELPU_001056	-2.84827016130564	0.843487714388873	23.947300332693	8.74020845184667e-05	0.00459610860446956
jcf7180000347144_322101_322300	HELPU_001060	3.65585008360766	1.22607461157079	13.075779380034	0.0017191075807116	0.0251530754404686
jcf7180000347144_360101_360300	HELPU_001064	5.89205912974284	-0.264453366822529	27.7855962527312	7.53624669172282e-05	0.00424053729084211
jcf7180000347144_430101_430200	HELPU_001069	2.57905052254097	0.111895677548876	10.8762365284852	0.00358736418944162	0.0389595041589898
jcf7180000347144_433101_433600	HELPU_001071	-3.36313345899471	0.232741790581642	14.4381826744611	0.00112033151680031	0.0196180959444007
jcf7180000347144_468601_468700	HELPU_001073	6.92537500950096	1.64572773843973	20.9172446554395	0.00026853955869416	0.00879051202035339
jcf7180000417101_100101_100200	HELPU_001077	7.2868910607901	-0.474855800558024	15.1993873562528	0.00451507381416807	0.0446498773432785
jcf7180000417101_247401_247500	HELPU_001094	7.0971033910086	-0.0707449216410377	27.6122060060507	0.000120797663055522	0.00550880249024496
jcf7180000417101_410001_410400	HELPU_001101	-1.39982019448901	2.05022686467114	16.7122453839863	0.000569868154954217	0.0134419522374266
jcf7180000417101_428401_428600	HELPU_001102	4.84696358815284	1.82675070101909	25.5735882631747	5.99904941535311e-05	0.00372973676338473
jcf7180000417101_443601_443800	HELPU_001103	3.17557755966843	2.06665371895015	21.2380488133275	0.000169273274699879	0.00673488488018645
jcf7180000417101_514801_515200	HELPU_001108	-2.03299514907194	3.4829501776897	37.6875515285135	5.28931619944069e-06	0.000980550278302892
jcf7180000417101_527101_527300	HELPU_001110	-1.46996421849777	2.41120857002897	9.81478730649329	0.00523132953633355	0.0488920294026629
jcf7180000417101_709001_709600	HELPU_001117	1.33560658652529	2.78503838518631	11.2975611346363	0.00310154710541169	0.0356315912386393
jcf7180000413244_69101_69200	HELPU_001123	5.36096609167675	0.884933364989419	30.0177791244854	2.29594657646047e-05	0.00216607737172544
jcf7180000413244_163801_164200	HELPU_001131	2.9503464609228	1.37557550063437	27.5500133253261	3.868454441464e-05	0.00292587747638028
jcf7180000413244_163801_164200	HELPU_001132	2.9503464609228	1.37557550063437	27.5500133253261	3.868454441464e-05	0.00292587747638028
jcf7180000413244_187001_187600	HELPU_001133	1.42174558690662	2.77417573526752	11.1752758130861	0.00323457824655479	0.0365558032932706
jcf7180000413244_477701_478200	HELPU_001154	-1.03294672860708	2.9712573586341	16.1298318598774	0.00067429964505864	0.0147805635903582
jcf7180000413244_499901_500000	HELPU_001157	-2.48809873385083	0.384821907968783	10.640470732095	0.00389567781082024	0.0408412920768821
jcf7180000413244_502901_503100	HELPU_001158	8.07626533139117	3.04930604642752	84.3423154293378	1.27834454659224e-08	3.64113712408261e-05
jcf7180000347103_86901_87100	HELPU_001168	2.12795482636746	2.44423458289396	11.2058975348668	0.00320068173704694	0.0363102688489047
jcf7180000347103_240501_240700	HELPU_001177	1.21232421936062	1.8049784140306	9.84034433986588	0.00517861219922764	0.048576857913482
jcf7180000347103_273001_273100	HELPU_001180	6.79703522213708	-0.679621104812026	14.6109429598015	0.0018585951629682	0.0262850855055297
jcf7180000347103_480901_481000	HELPU_001196	4.31587728531466	0.0962334039538029	12.9315284007572	0.00222183596755928	0.0291816677677964
jcf7180000347103_621201_621300	HELPU_001207	7.58297526418313	0.202117942490855	40.4003864150531	7.10019752239407e-06	0.00114509474985741
jcf7180000392477_47801_47900	HELPU_001211	3.75638735055483	0.328953960890064	13.4720667063925	0.00151472943070725	0.023364797676293
jcf7180000392477_108201_108500	HELPU_001213	2.52255763411955	0.0537918316176855	13.0937697721545	0.00170919459841377	0.0250635072411739
jcf7180000392477_133701_133900	HELPU_001216	4.33850134043061	2.93382360600098	45.6676029571906	1.41053396502206e-06	0.000448407338512068
jcf7180000392477_280301_280500	HELPU_001226	1.50945924599529	1.40097531512498	12.0054843579376	0.002441137819562	0.0308615708507582
jcf7180000392477_349101_349200	HELPU_001232	7.27072973980207	3.90144416832918	15.9440078826139	0.000938034762465567	0.0177041699333635
jcf7180000392477_538401_538600	HELPU_001238	-2.62999129101268	2.09432439066513	34.968348973536	8.70221549701768e-06	0.00127430954916374
