region	gene	logFC	logCPM	F	PValue	FDR
jcf7180000420409_356601_356800	HELPU_000144	-2.45786262962845	0.328666316187294	10.7576171339157	0.00373895873757375	0.0419466035144349
jcf7180000420409_426001_426100	HELPU_000151	-1.15011381426617	1.21167340275769	16.3666066862265	0.000629489551620761	0.0148299723475966
jcf7180000420409_490301_490600	HELPU_000157	-1.33888130620802	1.98432762062528	12.3837583975371	0.0021513240689789	0.0301939092074393
jcf7180000420409_619201_619600	HELPU_000173	-1.93383659544467	-0.0592954667137813	10.8350036522361	0.00404458487215892	0.0439773298090834
jcf7180000420409_651901_652000	HELPU_000177	4.65018441211158	0.307600921671084	11.83601072642	0.00258369851990507	0.0336703678948473
jcf7180000420409_684101_684200	HELPU_000179	7.65317919123419	4.13355570085985	16.3076661679924	0.000641405646319317	0.0149814349914498
jcf7180000420409_725201_725500	HELPU_000184	1.66372462188021	1.60508526975268	14.7559526909134	0.00101662400729019	0.0195730701442568
jcf7180000420409_768201_768300	HELPU_000189	-1.78414640788539	0.456004146951676	11.641478613799	0.00275624735923545	0.0349784520320662
jcf7180000420409_791001_791300	HELPU_000191	-1.22264287377387	1.48209471919315	13.8870522651754	0.00132728069079496	0.0228316032924346
jcf7180000420409_879301_879600	HELPU_000198	1.61668359930685	1.11981663229326	13.9204563299472	0.0013136559428223	0.0227201295003322
jcf7180000420409_912101_912200	HELPU_000203	6.96396940034449	-0.286919188331727	16.2488057036584	0.00108387949693273	0.020306998895918
jcf7180000417097_40101_40500	HELPU_000213	-6.39843611309757	4.16266948605114	17.5365072642987	0.000452159489287673	0.0122156844027731
jcf7180000417097_174601_174900	HELPU_000227	2.11455784886967	1.28259870748942	22.9474878745134	0.000110857525318679	0.005539075341209
jcf7180000417097_229301_229500	HELPU_000234	2.37818374277192	-0.00664208820147023	12.0960633648496	0.002368533060834	0.0319100939295655
jcf7180000417097_348901_349000	HELPU_000248	7.33943569832541	0.769424518556836	81.3779407684067	2.6517061780704e-08	6.49162602962538e-05
jcf7180000417097_354601_354700	HELPU_000250	2.40018887154974	0.0833547458059889	11.3538907396431	0.00304231784181504	0.0371141007912413
jcf7180000417097_492401_492800	HELPU_000263	1.70575705066999	1.97079112051465	13.9871047338291	0.00128820207969757	0.0224494690137762
jcf7180000417097_507501_507600	HELPU_000264	1.19820095797306	2.45328654865265	11.8835605603031	0.00253996788120315	0.0333432045606753
jcf7180000417097_674101_674500	HELPU_000270	3.42159452649852	0.676294730386444	21.4013369958154	0.000162451882895066	0.00687508945951316
jcf7180000417097_718001_718100	HELPU_000274	2.94480345157967	0.349198685034191	16.4054254360213	0.000828328768142263	0.0173445225581317
jcf7180000417097_1026101_1026200	HELPU_000297	6.58455763733402	-0.649391815612125	12.3542471913089	0.00424576791534965	0.0452806555717264
jcf7180000347063_73001_73100	HELPU_000310	5.24193291225128	-0.422946074546377	25.1904142980351	8.84664037191798e-05	0.00487056661948843
jcf7180000347063_254801_255000	HELPU_000318	-1.6256384150785	1.15008831416472	9.98616147651882	0.00491692531214302	0.0493804209648171
jcf7180000347063_265101_265500	HELPU_000320	-3.47310218338249	2.06513641168698	17.2918858031355	0.000484262167607473	0.0126984396760921
jcf7180000347063_327101_327200	HELPU_000325	6.47351223038685	-0.224305366851346	24.4197190714583	0.000267293159650171	0.00913494545270487
jcf7180000347063_470501_471500	HELPU_000330	-4.41616896684188	0.744584732062172	29.171349935148	2.73736046466075e-05	0.00254104100523162
jcf7180000347063_602501_602600	HELPU_000342	6.0969667498926	-0.631030435551456	11.1833810507667	0.00442610975997773	0.0464073995248971
jcf7180000347063_617301_617600	HELPU_000343	-2.54564612455799	1.5252831983815	16.7446072439334	0.000565595679119513	0.0139187414443125
jcf7180000347063_625201_625300	HELPU_000344	-8.86632843555377	0.946258804056686	19.3829515325004	0.000709786332394895	0.0159252678857021
jcf7180000347063_769501_769700	HELPU_000355	5.53482927397292	1.01881997084056	24.7897066976317	7.17923757519495e-05	0.00435314509110164
jcf7180000347063_780801_780900	HELPU_000358	-3.07054009113729	0.876754265119308	24.8133441435229	7.14011821494402e-05	0.00434138764325193
jcf7180000347063_799701_799900	HELPU_000360	2.64301093056058	-0.0664983476785978	13.4295097365635	0.00153447363047014	0.0248675584593369
jcf7180000347063_985401_985500	HELPU_000376	2.2549611147058	2.86617200733042	22.3216152780284	0.00012925076520948	0.00603241142686257
jcf7180000347063_1001801_1002000	HELPU_000377	2.22694907395211	0.833938429985451	21.5539859758782	0.000156155092316288	0.00671133578485782
jcf7180000347130_54101_54400	HELPU_000385	2.21603359406927	1.51950990293403	13.026379642218	0.00174665639936825	0.0267362950246819
jcf7180000347130_160301_160700	HELPU_000392	-1.85796783877597	0.756635178182937	21.800596651501	0.000146662468374904	0.00648273006623743
jcf7180000347130_163301_163700	HELPU_000393	-2.99968363291144	1.4032229337272	52.3495628754509	5.22189494556982e-07	0.00029703489986104
jcf7180000347130_164601_165700	HELPU_000394	-2.2564824508256	2.1030867162791	27.946337868736	3.54628029174104e-05	0.00290797487992963
jcf7180000347130_211001_211200	HELPU_000396	-2.17434674721378	2.15300874153464	13.5177139453941	0.00149296899725609	0.0244931915331388
jcf7180000347130_307001_307200	HELPU_000410	4.4070243395016	0.22475323481932	41.241423639644	2.87435402803147e-06	0.00075255265190765
jcf7180000347130_317201_317500	HELPU_000411	2.678428210089	1.14819104991051	16.8404401654268	0.000550326295582173	0.0136769784843435
jcf7180000347130_413301_413500	HELPU_000424	5.57243338689855	0.542363989195862	24.6402951880753	0.000117491179706694	0.00571239868714762
jcf7180000347130_533301_533500	HELPU_000436	1.35598532809646	1.83411901361625	12.2544897747979	0.00224462560051822	0.0309271212195079
jcf7180000420429_34201_34300	HELPU_000452	2.90785539280545	1.09101647407472	12.7104168041148	0.00193485404665614	0.0283477878425255
jcf7180000420429_154101_154200	HELPU_000463	7.71963225550552	0.42612754113221	40.0205826438663	9.97005215683023e-06	0.00145192121830414
jcf7180000420429_228201_228700	HELPU_000470	2.42802972048701	1.56050213983827	13.0637083327246	0.0017257945789402	0.0265674601667261
jcf7180000420429_412201_412500	HELPU_000485	2.86134736053199	0.93078186624418	20.0002278909812	0.000232552097253075	0.00846583624299778
jcf7180000420429_521901_522000	HELPU_000498	4.6601807980532	0.733070267258941	16.4973551004425	0.000607196908838618	0.0144952457202736
jcf7180000417094_225001_225100	HELPU_000519	3.20740072201618	-0.0234093454167437	14.0309553683585	0.00127071969137229	0.0222760529433068
jcf7180000417094_304201_304300	HELPU_000527	3.10454182310421	-0.290298196318999	15.0197368290757	0.000937643743570012	0.0186724942320467
jcf7180000417094_318201_318400	HELPU_000528	3.5393872613526	1.28290765213863	15.8451691464567	0.000734087482064168	0.0162440107559636
jcf7180000417094_388701_388800	HELPU_000531	3.51499721988327	0.56651564954022	20.8626150324012	0.00018618698157459	0.00742640002387763
jcf7180000417094_393501_393700	HELPU_000532	6.97397285963851	0.369838747931758	18.1956823771692	0.000463433015927942	0.0123882254195395
jcf7180000417094_472901_473000	HELPU_000539	-2.91768642689876	1.14600318528041	17.3400871733587	0.000477742591096303	0.012596322730257
jcf7180000417094_522101_522300	HELPU_000545	-4.19135805832837	1.8721503689015	13.3695555293659	0.00180079205023641	0.0271529298567064
jcf7180000417094_559001_559200	HELPU_000550	-3.65686275862158	0.292393842764605	24.633300114964	7.4441161180421e-05	0.00444941250265911
jcf7180000417094_710701_710900	HELPU_000555	2.9153270327974	-0.112451448314859	11.2209327101085	0.00318418298292604	0.0381349715358152
jcf7180000417094_778701_778900	HELPU_000564	7.32225621323646	0.0769605862639758	13.5092882221355	0.0022414383930559	0.0309044225766738
jcf7180000417094_914501_914800	HELPU_000571	4.49902253198284	1.76440761736262	43.3017547542425	2.05155666602676e-06	0.000632814885561051
jcf7180000417094_1025601_1025700	HELPU_000576	4.87460038822033	-0.0546432401424109	33.197711907034	1.21614663621804e-05	0.00162622424169946
jcf7180000417094_1099901_1100100	HELPU_000583	2.74788678139839	1.72902068850636	12.6534623728642	0.00197111058442826	0.028653029403473
jcf7180000422200_263001_263500	HELPU_000606	5.57446039523793	4.84047808433465	11.8082474227739	0.00260792075463772	0.0338689148940656
jcf7180000422200_332701_332800	HELPU_000611	-5.05690298266666	-0.0294846452092317	10.6802518465037	0.00426348725096984	0.0454046756829528
jcf7180000422200_381501_381700	HELPU_000616	-4.07307842260995	-0.43068878342968	20.1486370513534	0.000223251501476821	0.00826272875222916
jcf7180000422200_423201_423300	HELPU_000618	3.64264264446578	-0.227961235315854	13.2508102755249	0.00173749611222589	0.0266543793987447
jcf7180000417100_224801_225100	HELPU_000639	-2.6322560979254	1.11634320120262	14.7903834362248	0.00100604009939933	0.0194464197294272
jcf7180000417100_354401_354600	HELPU_000650	1.72794030743873	0.658457911594413	18.6611398131676	0.000331238234744686	0.0102866959946181
jcf7180000417100_445401_445700	HELPU_000656	1.84527053878182	1.46447633861344	12.5682402881433	0.00202677500530434	0.0290930682792576
jcf7180000417100_545401_545500	HELPU_000662	6.02472439278431	-0.425401187170102	15.5862894012838	0.00128362528734721	0.0224011012455731
jcf7180000417100_596101_596200	HELPU_000665	-8.30566810955939	0.630795536132871	20.0170726639079	0.00052154456934695	0.0132601766252207
jcf7180000417100_635401_635800	HELPU_000668	-2.24309749998438	3.17529750587012	30.9325489269802	1.90514388943766e-05	0.00209315170241642
jcf7180000417100_641001_641200	HELPU_000669	-1.4346500330751	2.60893685649932	14.1856331461197	0.00121111612668335	0.0216620681164938
jcf7180000417100_641901_642100	HELPU_000670	-3.28103679625873	0.0203892575561938	12.3204066619456	0.00233621780950785	0.03166552425345
jcf7180000416159_336301_336700	HELPU_000706	1.75181277649813	4.02149633039913	21.0094502433858	0.000179359537223341	0.00727462675846361
jcf7180000416159_469201_469400	HELPU_000716	1.6911642543807	4.08550644124882	15.3224365093982	0.000857058393618678	0.0176722768752751
jcf7180000416159_495201_495300	HELPU_000719	3.13998799493677	4.56696614222157	21.6077365392921	0.000154259591960664	0.00667371018680963
jcf7180000416159_531201_531400	HELPU_000720	1.57530947840211	1.51006384431944	9.99062933993498	0.00490901428947778	0.0493515227928908
jcf7180000416159_580901_581100	HELPU_000722	4.14687000077773	-0.10013691473452	23.2530474550802	0.000103098533809341	0.00532939970103014
jcf7180000416159_610701_610900	HELPU_000723	2.88974408897596	1.51455352041467	19.7070966355212	0.00041021804468522	0.0115989658326805
jcf7180000416159_639801_640000	HELPU_000729	5.51636000548815	-0.0883279551771903	25.3841721442534	0.000502516117529184	0.0129682119105804
jcf7180000395598_37701_37800	HELPU_000732	2.07971464559772	1.68830100231654	11.1013505309016	0.00331806186451133	0.0391329369046524
jcf7180000395598_99801_99900	HELPU_000734	5.85268608959562	-0.213437177884716	21.9345891455895	0.000184156499396748	0.00738046063322587
jcf7180000395598_139401_139500	HELPU_000736	3.83378851811996	0.805031766844127	11.780564460104	0.00263232369269699	0.0340592030685332
jcf7180000395598_179901_180000	HELPU_000743	1.9185272594438	0.31257755635236	10.40823045236	0.00422838785980435	0.0451676157798233
jcf7180000395598_186401_186500	HELPU_000744	6.34360615672787	-0.173554019704831	42.7952488592885	2.70242232005343e-05	0.00252425557076545
jcf7180000395598_207401_207700	HELPU_000747	1.86453616096734	0.521889108499316	13.0724523175183	0.00171953222698593	0.0265238008066615
jcf7180000395598_274401_274600	HELPU_000751	1.7418038385324	1.1960566921782	11.8276779853735	0.00259094217679461	0.0337310029031748
jcf7180000395598_317901_318000	HELPU_000754	5.7183075906992	-0.419649100264074	34.0511492542043	0.000161358307001398	0.00685209426234089
jcf7180000395598_429901_430000	HELPU_000762	1.89418173417946	1.40249370967776	14.1031475126029	0.00124250684295994	0.0219683646610178
jcf7180000395598_440901_441400	HELPU_000763	1.29663466309878	3.40991510816273	12.163991802012	0.0023156535563053	0.0314787910274512
jcf7180000395598_563301_563600	HELPU_000771	3.02234692214123	-0.257540908208364	11.43448631587	0.00295974240121822	0.0365116489578394
jcf7180000395598_614401_614500	HELPU_000777	8.7518329659377	1.92708747732678	82.0709335177073	1.76978255569737e-07	0.000166647166414561
jcf7180000395598_745901_746300	HELPU_000786	7.36649505867225	3.36038925507616	118.137320236019	7.50579392220276e-10	9.77210016252168e-06
jcf7180000395598_778001_778800	HELPU_000788	1.02787599592078	3.15091503059733	10.2657292565313	0.00444404787548117	0.0465188503026146
jcf7180000347104_121101_121200	HELPU_000794	2.02631123339624	-0.047971170317149	12.5469048615002	0.00203854479341149	0.0291778829344256
jcf7180000347104_143701_143900	HELPU_000797	1.44610412394234	2.50161325257026	10.749818512876	0.00374917152412735	0.0420070369019105
jcf7180000347104_220101_220300	HELPU_000801	1.90489075248333	1.49957777553621	11.7679744427538	0.0026435055990723	0.0341514310687602
jcf7180000347104_282901_283200	HELPU_000807	7.68077968726924	3.92673067529127	12.5935297635824	0.00201007719900192	0.0289697814984715
jcf7180000347104_292701_292800	HELPU_000808	-3.65050778033659	0.81077122878565	10.6105839455106	0.00393681832913991	0.0432509288187219
jcf7180000347104_343201_343300	HELPU_000810	5.43706993368367	-0.568832213928369	14.3067608845928	0.0025955754363948	0.0337652323335568
jcf7180000347104_446601_446900	HELPU_000819	2.87294788742428	3.10500233822586	32.1799445579258	1.48538662870036e-05	0.00182163088028605
jcf7180000347104_451601_451800	HELPU_000820	9.22826739711467	2.44275462028831	149.569444349362	9.4982533141511e-11	4.53426033668726e-06
jcf7180000347104_454201_454400	HELPU_000821	1.79586359461373	2.76206714146633	14.3876100427479	0.00113789062233281	0.0208817655870657
jcf7180000347104_568601_568700	HELPU_000829	3.24814033992186	-0.126883043342757	14.7101468903254	0.00102937851333679	0.0197230476142122
jcf7180000420431_30501_30600	HELPU_000834	-5.24843758024931	0.741077468286463	25.1580614398044	6.59552315015707e-05	0.00413468135112725
jcf7180000420431_80001_80100	HELPU_000839	5.39998253158377	0.466693176048006	26.6721535213189	5.48193107731954e-05	0.00371806599812567
jcf7180000420431_97301_97600	HELPU_000841	4.78179277765218	0.81624418000866	21.3227706924899	0.000165695396959261	0.00696501841280455
jcf7180000420431_136201_136600	HELPU_000845	1.44758175306929	1.48770819973005	11.6583114507801	0.00274316055456494	0.0348757267593934
jcf7180000420431_329101_329600	HELPU_000857	1.30113274857694	3.22181767959005	10.1527328730196	0.00463132939325739	0.0476400712559718
jcf7180000420431_331301_331500	HELPU_000858	2.4107155363083	1.19859914817833	12.6392088422467	0.00198030146939488	0.0287283128532398
jcf7180000420431_360901_361200	HELPU_000862	1.43894216486293	1.10121938597022	13.6456798266907	0.00143187511123029	0.0238587430803358
jcf7180000420431_366201_366400	HELPU_000863	6.77211686609754	0.23670711919586	29.1062541341004	3.95466782564782e-05	0.00310375080613764
jcf7180000420431_445201_445500	HELPU_000868	1.40351860040102	2.60299258510643	16.7111263975709	0.000570050815189714	0.0139773938621758
jcf7180000420431_528801_529000	HELPU_000874	1.45359954351093	1.36596567887776	10.1375118492529	0.00465664652290833	0.047796716762822
jcf7180000347162_385701_386200	HELPU_000907	-1.01898537975708	3.5693361681747	13.0021466748113	0.00175814494999009	0.0268253625941004
jcf7180000347162_440301_440400	HELPU_000909	7.78997995976839	1.26771256181814	13.3743969781914	0.00194579064984614	0.0284568281063815
jcf7180000347162_446101_446600	HELPU_000910	1.467596841304	1.84814803807044	12.8132110446555	0.00187109529648536	0.0277771438004775
jcf7180000347162_523401_523700	HELPU_000916	3.25268293173439	0.189119204903336	15.2504691352414	0.00087570344615949	0.0179135202808973
jcf7180000347162_548201_548300	HELPU_000919	2.67394752541755	0.00273951641232307	11.4927911329285	0.00289954625059087	0.0360548235931122
jcf7180000347071_30501_30700	HELPU_000923	3.79847479141439	0.108146731984482	14.3779652226717	0.00114127378961471	0.0209183866217428
jcf7180000347071_45001_45300	HELPU_000925	1.71256476683662	1.35134989669398	12.4832628488913	0.00208284617321371	0.0295815058329631
jcf7180000347071_91101_91200	HELPU_000930	6.83468054372064	3.10239901534133	11.6532691580714	0.00290690490187346	0.0361018102731175
jcf7180000347071_97301_97600	HELPU_000932	2.69842309147472	2.44091229061606	30.6044727515433	2.03617091379453e-05	0.00216846240708378
jcf7180000347071_343001_343300	HELPU_000954	2.31656802499855	1.17580194621608	15.1731324028855	0.000896240713197156	0.0181675540522945
jcf7180000347071_368901_369000	HELPU_000955	-2.82831819295843	0.990035948364565	12.8235033726256	0.00186503258228558	0.0277187467541673
jcf7180000347071_409901_410200	HELPU_000958	1.47398976459179	1.77828023047192	18.8934702560298	0.000311110017680649	0.00990554791398567
jcf7180000347071_551201_551300	HELPU_000962	6.74862465952875	0.287651975525591	38.1000904033477	1.32662186064049e-05	0.00170700952236152
jcf7180000347071_734301_735100	HELPU_000975	-3.40757139376939	0.502677731105973	20.3280662617548	0.000213573633390724	0.00803009386862759
jcf7180000421689_148801_148900	HELPU_000983	7.69339656629577	0.0545030951047938	24.5653198180809	0.000427225938789513	0.0118392787710109
jcf7180000421689_177901_178000	HELPU_000985	-6.5400029999584	-0.441315726512757	21.5525626890597	0.000269547683859859	0.0091779473999031
jcf7180000421689_365601_365800	HELPU_000997	1.14820590161989	2.93176376001123	13.9043207097719	0.00132012821869409	0.0227716531425528
jcf7180000421689_366801_367200	HELPU_000998	-2.96929379838319	2.49147036699741	19.2872226589493	0.00028058808971974	0.0093636263281086
jcf7180000421689_468001_468100	HELPU_001007	1.68775395275831	0.562903433950358	10.2325895353664	0.00450098368852103	0.0468562642637208
jcf7180000347144_94501_94600	HELPU_001034	-3.77931080993076	0.146586947436476	13.9358014092894	0.0016496589156362	0.0259226942914273
jcf7180000347144_179301_179400	HELPU_001042	-3.64024478328052	0.0485580617033151	12.739005654358	0.00191693352951307	0.0282053178699439
jcf7180000347144_360101_360300	HELPU_001064	5.39399275760286	-0.264453366822529	18.9306480647917	0.000492253636324042	0.0128080275809431
jcf7180000347144_467001_468400	HELPU_001073	-4.12161061950378	3.20546242109985	17.7222181453525	0.000429356080782929	0.011857476567367
jcf7180000417101_247401_247500	HELPU_001094	6.55638164074374	-0.0707449216410377	19.4335751245729	0.000591773277357415	0.0142712675350385
jcf7180000417101_443601_443800	HELPU_001103	2.45737708667691	2.06665371895015	12.0551948536191	0.002400991243521	0.0321885662957169
jcf7180000417101_492501_492900	HELPU_001105	1.86588831030026	0.687885363772846	10.5416448923984	0.00403356746213519	0.0438969044217864
jcf7180000417101_514801_515200	HELPU_001108	-1.23215611029417	3.4829501776897	12.8574371399268	0.00184312499204078	0.0275483108404764
jcf7180000413244_31201_31300	HELPU_001120	4.12849873978767	-0.294671822255934	15.3503101307216	0.000849955214084941	0.017570935177697
jcf7180000413244_69101_69200	HELPU_001123	5.03005247186213	0.884933364989419	15.6973706571659	0.000766752560817514	0.0165850049643013
jcf7180000413244_105901_106000	HELPU_001126	-6.41155483875712	-0.456439087354493	11.7125027449706	0.00348229221903115	0.0402483695143609
jcf7180000413244_123601_123800	HELPU_001127	1.76525362824425	0.644680257854435	10.1181639818266	0.00468904996427416	0.0479984202195997
jcf7180000413244_170001_170200	HELPU_001132	2.02524998520323	0.791916197144694	21.3503525146947	0.000164163902876289	0.00692809403405729
jcf7180000413244_183001_183100	HELPU_001133	-6.74494202517933	0.43209457756975	32.2912625844449	7.4325718415876e-05	0.00444428528218271
jcf7180000413244_194701_194800	HELPU_001134	4.31748087554447	-0.119894709252313	10.9706156479674	0.00411104248046878	0.0444086293411209
jcf7180000413244_235901_236000	HELPU_001138	3.78070291019164	-0.00721714585994915	13.3771041708574	0.00156113222358957	0.0251490674581603
jcf7180000413244_244101_244600	HELPU_001139	1.18188251909964	2.43552494048549	14.0949750418093	0.00124393128418769	0.0219861794663795
jcf7180000413244_355901_356000	HELPU_001148	2.26564208590142	1.90115475321558	13.337435470011	0.0015809799999257	0.0253292848329899
jcf7180000413244_500401_500700	HELPU_001157	-2.49125139920845	3.40198295068966	13.6876585368717	0.00141494350379167	0.0236812480482842
jcf7180000347103_19001_19200	HELPU_001166	4.10683183877417	-0.393742251950714	11.5187196100312	0.00287608617618127	0.0358711278078028
jcf7180000347103_86901_87100	HELPU_001168	-3.00243178277416	2.44423458289396	21.6731021783463	0.000151760955374084	0.006612174500294
jcf7180000347103_124101_124200	HELPU_001170	2.20577240202119	1.19658806643058	25.2968775638494	6.37283838848205e-05	0.00403928519826897
jcf7180000347103_240501_240700	HELPU_001177	1.35229184729961	1.8049784140306	12.8242411441727	0.00186229432864694	0.0276960850896645
jcf7180000347103_330001_330200	HELPU_001184	3.99131659513286	2.06371460356345	27.0769074073456	4.2892450025894e-05	0.00324143792069157
jcf7180000347103_359601_359700	HELPU_001188	4.08122923162419	-0.60169646178651	13.4321851593137	0.00176679379675559	0.0268907476930447
jcf7180000347103_437201_437300	HELPU_001193	2.18446778560856	1.08340696913941	21.6075081736119	0.000154268400489013	0.00667371018680963
jcf7180000347103_481601_481800	HELPU_001196	-2.95171324108956	0.134493813212949	11.3014685720665	0.00309739751763139	0.0374985535645043
jcf7180000347103_593801_594200	HELPU_001205	2.04134552328671	0.885660332828017	11.8663459984852	0.00255751697605674	0.0334815080625716
jcf7180000347103_621201_621300	HELPU_001207	4.21392116778964	0.202117942490855	17.91239948284	0.000558828575301705	0.0138142172060622
jcf7180000392477_108201_108500	HELPU_001213	3.28295580715399	0.0537918316176855	20.7393514247854	0.000192140027996769	0.00756582861778217
jcf7180000392477_330701_331200	HELPU_001229	1.29327396694367	3.7886110330456	14.1622257688304	0.00121881901260344	0.0217317700308113
jcf7180000392477_558401_558600	HELPU_001239	3.61480580538402	1.75666655324593	12.1762424458446	0.0023062568283363	0.0314045774225332
jcf7180000392477_615001_615200	HELPU_001241	-3.02090980239201	2.39050256541845	24.4751665902465	7.72291131468006e-05	0.00453545578699787
jcf7180000413248_63601_63800	HELPU_001253	-2.64133703438636	1.4357792768033	18.4200747018381	0.000354346897882104	0.0106723994657915
jcf7180000413248_223701_223900	HELPU_001274	2.87890133377705	1.26358286474311	13.3647282528623	0.00156729462198947	0.0252143055882149
jcf7180000413248_261701_261800	HELPU_001276	-4.04179487827351	-0.210967594974503	12.1594859121549	0.00231912041353717	0.0314978757972502
jcf7180000413248_348501_348700	HELPU_001283	-1.51012011142723	2.0736028362929	10.2077663024834	0.00454105967290934	0.0471210411524981
jcf7180000420478_79701_79800	HELPU_001295	-3.96547209953081	0.913690442406675	13.3368739271259	0.00158126295828494	0.0253313078124872
jcf7180000420478_157001_157200	HELPU_001304	1.6863553788057	0.787837347168666	10.755875988205	0.00374123619844089	0.0419622923840243
jcf7180000420478_209301_209600	HELPU_001310	2.14448899074294	1.20818585184907	20.4122770760312	0.000208737084273309	0.00793785672293562
jcf7180000420478_281201_281300	HELPU_001314	6.14998048238	0.0708612788119932	15.771761214501	0.000892224035361681	0.0181235897953296
jcf7180000420478_387301_387600	HELPU_001324	-1.18261293311754	3.26582867559868	16.0821296352031	0.000683747369677891	0.0155567326916141
jcf7180000420478_438201_438300	HELPU_001329	1.6925635146645	0.52976736797497	17.1554632646654	0.000502351800356501	0.012965139585575
jcf7180000420478_514901_515000	HELPU_001338	-6.14923210724608	0.558327552421941	11.8761629872102	0.00287451130121207	0.0358596536791058
jcf7180000347157_85901_86100	HELPU_001346	1.0913129793704	2.41905089537069	10.0231082341381	0.00484766085748047	0.0489892021460522
jcf7180000347157_237201_237800	HELPU_001359	-2.52248055129153	1.33220649894106	18.1313151030696	0.000383470710674328	0.0111517074575654
jcf7180000347157_338001_338100	HELPU_001365	-3.10525516190502	-0.0096971499931878	10.8080410192861	0.00367366577722287	0.0415078011380347
jcf7180000347157_362901_363100	HELPU_001367	-6.20062406941821	1.74086151724229	14.6930147291266	0.00132721463156244	0.0228316032924346
jcf7180000347157_415201_415600	HELPU_001370	1.71224078199459	1.7458408011908	20.4858216911564	0.000204599064916039	0.0078330661504386
jcf7180000347157_423501_423600	HELPU_001371	4.77674717797229	-0.310471250257017	15.5084033625514	0.000959239490107477	0.0189314469395035
jcf7180000347157_439501_440400	HELPU_001373	-3.7172442434134	2.80385732694629	19.4063110208317	0.000271855583123154	0.00921827620542391
jcf7180000347157_446601_446900	HELPU_001374	1.70928498639608	2.17444385420788	24.5081729523899	7.64274052595241e-05	0.00451578359136125
jcf7180000416160_42001_42100	HELPU_001378	4.52596996518275	-0.183016968089788	12.9047880127852	0.00181656955501053	0.0272959064071452
jcf7180000416160_174601_174800	HELPU_001389	1.52279081529238	1.10387353495729	13.1371096629639	0.00168343311575715	0.0262097459937476
jcf7180000416160_463201_463300	HELPU_001410	7.19718495380921	0.546025056301763	19.0594970413502	0.000371164336310354	0.0109362706878269
jcf7180000416160_514301_514500	HELPU_001413	-3.98842159511249	1.07891820471048	23.95521563224	8.72390479678036e-05	0.00484136934024314
jcf7180000413250_330701_330800	HELPU_001452	4.40795686025297	0.171541006867391	18.1106693524828	0.000385652037586909	0.0111912811906913
jcf7180000413250_337801_338000	HELPU_001454	1.77575698285327	2.38249612960852	15.0330862164985	0.000934799421914718	0.0186313961464593
jcf7180000420486_245501_245700	HELPU_001479	1.91674283419823	0.887359733163191	10.4320463066238	0.00419285785873841	0.0449540594386998
jcf7180000420486_252901_253100	HELPU_001481	-2.82985255938695	0.308694877979564	15.4745849242532	0.000819067468475778	0.017231218346905
jcf7180000420486_281401_281500	HELPU_001484	2.38337718370473	0.830092744117364	14.0096896545158	0.00127916492271146	0.0223625104563889
jcf7180000420486_365701_365900	HELPU_001490	-3.2095931105099	0.0671609582846979	15.7798436117648	0.000748331592714511	0.0163868599366235
