gene	region	logFC_DEG	padj	logFC_DTR	F	FDR	DTR_direction
HELPU_008210	jcf7180000417327_47701_47800	0.801797331984413	0.0208946034635168	-3.39034932114479	12.8010096885527	0.0241364490479401	DTR_down
HELPU_008393	jcf7180000362338_42301_42400	-2.9122460846798	0.0312000325150858	3.80338639296363	11.1381556837573	0.0347203928281385	DTR_up
HELPU_008812	jcf7180000413519_54001_54600	2.73151644624334	0.0133027753751983	-2.07947733271358	15.6699814014934	0.0123856079860869	DTR_down
HELPU_008968	jcf7180000349189_37701_37800	-2.02345133434675	0.012793272815454	-5.41588862866296	20.2983911602591	0.00665080647026481	DTR_down
HELPU_009193	jcf7180000348199_125001_125200	2.09918908497269	0.0437032183335801	-2.48048939597522	11.9515601378684	0.0285664970155222	DTR_down
HELPU_009352	jcf7180000358947_28201_28400	4.12413121672208	0.00178802220461936	-1.66186787556973	19.3724410605761	0.00573343022759518	DTR_down
HELPU_009416	jcf7180000392636_18101_18400	-2.52715620286993	0.0157272200783343	1.34932065445881	12.633956177257	0.0243469075082939	DTR_up
HELPU_009435	jcf7180000392943_124101_124200	-0.860006844116897	0.0209238643991979	4.45266685798359	15.7492197345343	0.012638531204922	DTR_up
HELPU_009486	jcf7180000348530_35201_35300	-1.58290366725651	0.0340790529886906	3.20727407628041	9.75991089125781	0.0490932466089774	DTR_up
HELPU_010443	jcf7180000348976_54901_55200	2.28804268800975	0.00841139328653225	1.86182302351467	18.6078212772533	0.00667620156468224	DTR_up
HELPU_010531	jcf7180000348797_47801_48300	-1.91725629960388	0.0084158494046058	1.24980374568499	14.4438932840649	0.0161434282906758	DTR_up
HELPU_010893	jcf7180000353038_10401_10500	-0.889628500813292	0.0300130404254306	2.78120487855101	21.3754941110666	0.00401173675855732	DTR_up
HELPU_011110	jcf7180000393506_80701_80800	-2.80316926547769	0.000815569688221081	2.80212514934153	9.71792518118803	0.0496247083645371	DTR_up
HELPU_011393	jcf7180000413447_39301_39400	-1.57407581240864	0.022453135269902	3.41250218458918	20.6268285578873	0.00453343338183103	DTR_up
HELPU_011415	jcf7180000370498_161501_161600	-2.68289107336461	0.0490090935170368	-3.36514513784207	10.289064864457	0.0429889834300956	DTR_down
HELPU_011866	jcf7180000365148_14901_15300	-1.48142206233804	0.0272044364335594	3.3989150953135	19.9971184055233	0.0051315018086949	DTR_up
HELPU_011911	jcf7180000358879_51201_51400	-0.778842660378482	0.0372512163977533	-3.09147564065809	17.1888849818355	0.00907907882034723	DTR_down
HELPU_011935	jcf7180000347608_17301_17500	-1.08037277757108	0.0170663067485976	1.6608946264625	13.7437778651343	0.0189158719274251	DTR_up
HELPU_012030	jcf7180000393977_22501_22700	-1.40962428154055	0.00680210184602661	-1.40872125754483	13.0767243308666	0.0219712504299609	DTR_down
HELPU_012345	jcf7180000350647_61801_61900	2.85405846897454	0.0364172405575199	4.17937659157135	16.0712227902554	0.012367251322449	DTR_up
HELPU_012627	jcf7180000353788_12001_12200	1.65128393148138	0.0302368750691026	1.41762724511295	10.6341866982096	0.03947726937139	DTR_up
HELPU_012858	jcf7180000347742_13101_13200	-1.86000246392772	0.044411467329125	2.4541286242523	12.107014344505	0.027480590323048	DTR_up
HELPU_014293	jcf7180000363890_15801_16000	-3.35003012470806	0.0498818926279979	-3.20140531558673	16.740957224357	0.0102912926524907	DTR_down
HELPU_014337	jcf7180000375369_20501_20600	-4.5797256331553	3.56197832774984e-05	-4.77924152204202	25.2652468062421	0.00231864509040614	DTR_down
HELPU_014379	jcf7180000349943_43001_43200	-1.82459399900915	0.0128642790810286	1.69979524270482	14.718988638013	0.015200103343072	DTR_up
HELPU_014714	jcf7180000355841_8201_8400	-3.63404799155085	0.0304623205628271	3.99507246053104	12.0166442195866	0.0318125568414262	DTR_up
HELPU_014721	jcf7180000414077_8301_8400	-1.3460669564435	0.0176088148577014	1.68151292950323	13.2975723023944	0.0208906956562614	DTR_up
HELPU_014827	jcf7180000350314_27001_27100	-1.01162288772236	0.0279332000388361	-3.48496641164644	12.6037977003459	0.0246590790422275	DTR_down
HELPU_014850	jcf7180000413305_3001_3200	-3.5894851447163	0.0302368750691026	2.16742183649565	10.1519897059349	0.0444123254575005	DTR_up
HELPU_014977	jcf7180000351297_31801_32000	-1.70849138939572	0.00493506669921232	-2.99913553027587	20.1358484134201	0.00499599760593214	DTR_down
HELPU_014977	jcf7180000351297_36601_36800	-1.70849138939572	0.00493506669921232	-1.36078494618835	9.83962538603011	0.0480987610382768	DTR_down
HELPU_015152	jcf7180000356851_22701_22800	2.42782405031887	0.02012564612929	-3.80060722222772	18.4523014646384	0.00687408718074149	DTR_down
HELPU_015280	jcf7180000352280_46501_46800	-3.34390866446261	0.00747542584032382	-1.17518113339045	11.6251224704309	0.0308357358725946	DTR_down
HELPU_015487	jcf7180000413349_44801_44900	1.48605615968545	0.0313897038734515	-2.30613649584439	21.0855471444449	0.00418484904144108	DTR_down
HELPU_015806	jcf7180000351918_15701_16200	2.333457756256	0.00093467889859994	1.34016209371235	13.9724903011458	0.0179978876755637	DTR_up
HELPU_016237	jcf7180000358104_28501_28700	8.81247502280939	1.68365017000465e-12	2.35447635737353	9.6880586704037	0.0499939185438333	DTR_up
HELPU_016299	jcf7180000352904_12401_12700	2.87042704686004	1.09602503885744e-06	-1.39294142303784	12.4357495133189	0.0254957209047702	DTR_down
HELPU_016299	jcf7180000352904_15701_16100	2.87042704686004	1.09602503885744e-06	1.18679568435154	13.9086770991458	0.0182466996286081	DTR_up
HELPU_016393	jcf7180000348994_22401_22500	1.38334080903072	0.0321859188008362	-4.30173292135212	19.8000695069206	0.00531274890716638	DTR_down
HELPU_016689	jcf7180000363635_29201_29300	6.59256488615438	0.00145296660185947	-5.99151976025727	15.0796477399619	0.0155813977271429	DTR_down
HELPU_016811	jcf7180000421264_10401_10800	-2.81614098928401	0.0293822743525341	4.57110554403888	67.1261072495269	6.73173357267675e-06	DTR_up
HELPU_016811	jcf7180000421264_11801_12100	-2.81614098928401	0.0293822743525341	-2.51578242415781	37.7246703509543	0.00025150330726243	DTR_down
HELPU_016983	jcf7180000347193_3601_3800	2.13727495043308	0.001858210461711	3.57483781588254	24.2534849591165	0.00237350299470307	DTR_up
HELPU_016983	jcf7180000347193_1001_1300	2.13727495043308	0.001858210461711	1.66894436513997	20.3934667008414	0.00473376808411989	DTR_up
HELPU_016983	jcf7180000347193_2201_2500	2.13727495043308	0.001858210461711	1.77751131962753	19.2957991595748	0.00582120446394577	DTR_up
HELPU_017065	jcf7180000370540_15601_16000	-1.72558281428961	0.00574027488966943	-2.53304451399686	9.79493118945676	0.0486426197832096	DTR_down
HELPU_017194	jcf7180000348761_21101_21200	4.18130308706984	0.0128013072834847	-2.78756408176495	11.8975394779124	0.028878907493972	DTR_down
HELPU_017295	jcf7180000417266_35801_35900	6.96549538725587	1.87343689162505e-08	3.35364337207761	11.8304951371279	0.0360878433989828	DTR_up
HELPU_017295	jcf7180000417266_30001_30300	6.96549538725587	1.87343689162505e-08	-2.28104367957805	14.6624275362923	0.0154273830606454	DTR_down
HELPU_017295	jcf7180000417266_30901_31100	6.96549538725587	1.87343689162505e-08	2.20769077359857	20.873137373954	0.00434273570750675	DTR_up
HELPU_017336	jcf7180000361622_22801_23000	4.91161476377195	0.000542645772535637	3.79860889317084	34.3591977359897	0.00043014661941595	DTR_up
HELPU_017437	jcf7180000416257_27101_27500	1.47459866052822	0.00044960535679613	2.21633676822591	14.5961525589373	0.0155922523806151	DTR_up
HELPU_017461	jcf7180000392718_12401_12600	-3.38953493602299	0.0385339760002226	-1.60572672141059	10.3062792761822	0.0428034066547902	DTR_down
HELPU_017477	jcf7180000352596_15301_15400	6.6800002872004	9.5868653837837e-06	4.88631101851098	19.8587119263267	0.00830300033700673	DTR_up
HELPU_017653	jcf7180000361362_78801_79000	-1.35153961103808	0.0423510843712611	-2.47479133240986	17.8961234721605	0.00770139927393392	DTR_down
HELPU_017653	jcf7180000361362_76801_77300	-1.35153961103808	0.0423510843712611	-1.30356676334958	13.5325029746061	0.0197839897787007	DTR_down
HELPU_017656	jcf7180000379587_8701_9000	-3.25239030422702	0.00298557537147496	-2.28855638322021	12.833983307537	0.0232056608901531	DTR_down
HELPU_017720	jcf7180000347886_21401_21600	-7.78179631267219	1.02985201927248e-06	-1.81412924225554	10.9851471056905	0.0360461209846166	DTR_down
HELPU_017797	jcf7180000359552_24601_24700	-1.78976865707204	0.00430109741698654	-3.3940763892117	10.8620498506925	0.0371981565860559	DTR_down
HELPU_017797	jcf7180000359552_18001_18100	-1.78976865707204	0.00430109741698654	-5.68440880989812	12.4397886856646	0.0332160734555843	DTR_down
HELPU_017829	jcf7180000351609_6901_7000	2.39902273240948	0.0490090935170368	-2.98661596669741	12.4430940577517	0.025451132492674	DTR_down
HELPU_017892	jcf7180000392985_48701_49000	-2.0150790429694	0.0492907993470422	3.51406852722027	16.5239185717616	0.0103231725094977	DTR_up
HELPU_018341	jcf7180000392455_1401_1600	-3.54563798627482	0.000456785005328147	1.68887139570398	9.85232106416497	0.0479463549362054	DTR_up
HELPU_018482	jcf7180000347056_68001_68900	-1.15175741303497	0.0221490906263326	2.25027872959102	25.9474430120767	0.00175896279368619	DTR_up
HELPU_018554	jcf7180000363623_9101_9400	-3.52462958960545	0.00234130158660894	1.8243405290157	11.2438954842173	0.0340060332015402	DTR_up
HELPU_018993	jcf7180000367009_10601_10800	1.90288275022315	0.0329210472735882	1.40188131971329	13.8221630548028	0.0186235545353795	DTR_up
HELPU_019061	jcf7180000421307_20401_20700	-2.19943396842932	0.00978735915304779	1.06825153905451	15.89814056343	0.0118100665201125	DTR_up
HELPU_019443	jcf7180000353547_4101_4900	5.09574869585974	0.000438378087908469	1.14033284448597	9.69481858084059	0.0499200059277534	DTR_up
HELPU_020615	jcf7180000372514_29301_29500	-6.87120569530046	6.68580617382314e-08	-1.7012003941297	12.6683540159922	0.024141235507506	DTR_down
HELPU_020615	jcf7180000372514_22901_23000	-6.87120569530046	6.68580617382314e-08	-3.26318178760657	14.3075702252755	0.0166682158742646	DTR_down
HELPU_020615	jcf7180000372514_28701_29000	-6.87120569530046	6.68580617382314e-08	-2.12927899453413	14.8058435912041	0.0148820288110911	DTR_down
HELPU_020758	jcf7180000394194_9301_9400	-2.47408021946142	0.0483330080554404	-2.82591152060048	11.5699066203184	0.0320762069860938	DTR_down
HELPU_021314	jcf7180000349298_18901_19000	-7.14166971726539	1.64246139371108e-06	5.9195640438475	21.4680480347252	0.00440195468231505	DTR_up
HELPU_021314	jcf7180000349298_20401_20600	-7.14166971726539	1.64246139371108e-06	5.00254913603338	14.6274354678895	0.0160727576466344	DTR_up
HELPU_021487	jcf7180000392876_20201_20500	2.50197763899877	0.00125157894134239	2.00597786523408	11.7621354246623	0.0298244349000111	DTR_up
HELPU_021507	jcf7180000359917_8901_9200	-2.58324288077224	7.15465298388313e-07	2.2207585396743	9.92972007907937	0.0478694442977088	DTR_up
HELPU_021507	jcf7180000359917_6401_6600	-2.58324288077224	7.15465298388313e-07	1.92575737022508	13.5925608645648	0.0195745715845327	DTR_up
HELPU_022105	jcf7180000373594_3201_3500	-1.68716247897753	0.00744512116236146	1.7058733447066	10.6988698579014	0.0388954487421617	DTR_up
HELPU_022272	jcf7180000389296_2401_2500	1.97743304399318	0.023714493988607	2.52489832678674	12.5487287503039	0.0249417149131377	DTR_up
HELPU_022940	jcf7180000363702_8601_8700	-1.433609857176	0.00707907960138548	-5.47348444203939	22.9441079197942	0.00344265420570297	DTR_down
HELPU_023783	jcf7180000363662_7901_8000	-3.26784711104777	0.000126703128019634	-2.03217183178348	11.2286692460014	0.0339324214010581	DTR_down
